,id,crop,soil,deposition,geom
52,394345,pasture,Loam,8953250.44199625,"POLYGON ((102641.79999999702 167772.37000000104, 102643.94370000064 167768.24639999866, 102642.92000000179 167750.98999999836, 102645.7173999995 167749.8938000016, 102686.88499999791 167733.76000000164, 102685.75 167732, 102661.25 167682.75, 102650.28480000049 167692.79520000145, 102633.06009999663 167708.53009999916, 102632.17000000179 167709.37000000104, 102630.49430000037 167705.20690000057, 102630.02070000023 167704.0304000005, 102629.29999999702 167702.23999999836, 102618.76309999824 167707.30029999837, 102520.49000000209 167756, 102498.93310000002 167766.98330000043, 102496.70620000362 167768.0822999999, 102498.15999999642 167772.3299999982, 102501.32999999821 167770.5, 102506.91009999812 167768.49700000137, 102520.49000000209 167766.87000000104, 102536.3599999994 167766.62000000104, 102539.17000000179 167767.39029999822, 102541.15999999642 167767.3299999982, 102546.65999999642 167770.3299999982, 102551.88620000333 167774.25510000065, 102558 167778.8299999982, 102565.65999999642 167785.66000000015, 102567.41110000014 167787.91910000145, 102580 167797, 102589.15999999642 167818.3299999982, 102593.8599999994 167831.25, 102597.74000000209 167841, 102602.24000000209 167858, 102602.29999999702 167862.87000000104, 102611.08910000324 167896.97709999979, 102611.54999999702 167898.73999999836, 102613.26950000226 167898.08779999986, 102618.79999999702 167895.98999999836, 102643.79999999702 167887.12000000104, 102674.67000000179 167876.62000000104, 102638.54999999702 167784.73999999836, 102637.67000000179 167780.48999999836, 102639.17000000179 167776.23999999836, 102641.79999999702 167772.37000000104))"
53,102357,pasture,Loam,7532183.85533263,"POLYGON ((101559.00999999791 164975.8599999994, 101560.00869999826 164975.24170000106, 101657.65999999642 164914.73999999836, 101671.04360000044 164925.94810000062, 101673.5 164928, 101688.75 164944.75, 101768.6705000028 164873.82059999928, 101767.63499999791 164871.68499999866, 101765.85000000149 164866.3299999982, 101764.97999999672 164861.5, 101764.47999999672 164857.26000000164, 101763.8599999994 164845.69000000134, 101764.29980000108 164840.9032999985, 101754.5 164840.25, 101719.75 164875.75, 101692.25 164846.25, 101654.5 164804.5, 101644 164807.25, 101635.75 164810.5, 101623.75 164830, 101615.25 164841, 101592.25 164866.75, 101570.74000000209 164885.01000000164, 101560.75 164891.25, 101545 164892.5, 101515.5 164905, 101493.4824000001 164921.6132999994, 101514 164972, 101437.02859999985 165014.0524000004, 101433.5 165016, 101380 164867, 101369.5 164827.5, 101377.58980000019 164788.940200001, 101373.46429999918 164785.15529999882, 101370.75 164786.12999999896, 101358.25710000098 164785.27910000086, 101340.5399999991 164846.0799999982, 101340.83619999886 164846.48889999837, 101343.45000000298 164849.9600000009, 101344.44420000166 164851.497299999, 101346.57999999821 164854.80000000075, 101347.02849999815 164855.81060000136, 101347.36999999732 164856.5799999982, 101347.54140000045 164857.30970000103, 101347.6799999997 164857.8999999985, 101347.6799999997 164859.3900000006, 101347.43310000002 164862.11980000138, 101348.24000000209 164873.9200000018, 101348.1174999997 164888, 101348.5373999998 164889.94060000032, 101348.8900000006 164891.5700000003, 101349.16619999707 164894.58029999956, 101349.6799999997 164900.1799999997, 101349.53819999844 164904.14990000054, 101349.50999999791 164904.94000000134, 101350.3599999994 164910.7100000009, 101350.64999999851 164911.8200000003, 101351.20000000298 164912.9699999988, 101357.60000000149 164921.6499999985, 101358.1799999997 164923.05999999866, 101358.6799999997 164924.3200000003, 101358.91539999843 164927.82030000165, 101359.1400000006 164931.16000000015, 101359.95000000298 164933.58999999985, 101360.45600000024 164936.53069999814, 101360.6400000006 164937.6000000015, 101361.23089999706 164938.98959999904, 101362.4600000009 164941.87999999896, 101363.25249999762 164942.95809999853, 101364.6799999997 164944.8999999985, 101366.07370000333 164948.27849999815, 101366.92000000179 164950.3299999982, 101368.72999999672 164958.23000000045, 101369.10830000043 164959.51049999893, 101369.95000000298 164962.3599999994, 101370.18879999965 164964.39559999853, 101370.40990000218 164964.9800999984, 101370.80740000308 164966.0309999995, 101372.22999999672 164969.2800000012, 101372.65739999712 164970.0315000005, 101375.5 164975.0300000012, 101374.43909999728 164975.50039999932, 101377.28819999844 164982.43070000038, 101377.98110000044 164982.24399999902, 101378.32999999821 164982.1499999985, 101379.53000000119 164985.16000000015, 101380.31000000238 164987.8500000015, 101380.60029999912 164988.4098000005, 101382.57999999821 164990.98999999836, 101384.85000000149 164994.69000000134, 101388.10000000149 165007.80000000075, 101388.8395999968 165009.0102000013, 101389.09000000358 165009.4200000018, 101391.93999999762 165013, 101394.53000000119 165016.9600000009, 101396.0700000003 165018.5700000003, 101397.8200000003 165019.75, 101399.9600000009 165020.1400000006, 101401.29999999702 165020.73000000045, 101402.49000000209 165023.25, 101403.03000000119 165027.1700000018, 101402.78000000119 165031.3200000003, 101402.13000000268 165032.87000000104, 101400.92000000179 165034.73999999836, 101399.06000000238 165038.76999999955, 101397.92000000179 165042.1000000015, 101396.32999999821 165045.26000000164, 101396.1799999997 165046.19000000134, 101396.49000000209 165048.2100000009, 101397.88000000268 165051.4299999997, 101398.8900000006 165055.80000000075, 101398.63000000268 165064.80000000075, 101398.47999999672 165065.94000000134, 101397.9299999997 165070.12000000104, 101398.29999999702 165072.26000000164, 101398.87730000168 165074.04089999944, 101399.24000000209 165075.16000000015, 101399.41640000045 165078.07019999996, 101399.5399999991 165080.1099999994, 101399.93630000204 165082.43059999868, 101400.29999999702 165084.55999999866, 101401.20000000298 165088.0300000012, 101400.31170000136 165088.32880000025, 101404.25 165094, 101407.22469999641 165097.1312999986, 101409.35000000149 165098.26999999955, 101412.78000000119 165101.12999999896, 101414.51150000095 165103.1587000005, 101415.81000000238 165104.6799999997, 101417.6099999994 165106.30000000075, 101419.86999999732 165110, 101420.71670000255 165111.08249999955, 101423.8200000003 165115.05000000075, 101425.9504000023 165117.52969999984, 101428.70000000298 165120.73000000045, 101432.44820000231 165128.060899999, 101433.6799999997 165130.4699999988, 101435.84000000358 165135.8599999994, 101437.25999999791 165138.87999999896, 101438.76850000024 165141.19099999964, 101439.1400000006 165141.76000000164, 101443.24000000209 165150.58999999985, 101443.67830000073 165151.61070000008, 101443.96999999881 165152.2899999991, 101444.23489999771 165153.1886, 101444.47999999672 165154.01999999955, 101444.7899999991 165155.94999999925, 101444.75 165160, 101445.97119999677 165164.57970000058, 101446.86999999732 165165.91000000015, 101447.19799999893 165166.78069999814, 101447.42000000179 165167.37000000104, 101447.3356000036 165167.9593999982, 101447.17369999737 165169.08900000155, 101448.72869999707 165174.92029999942, 101450.03000000119 165176.51000000164, 101450.54999999702 165177.51000000164, 101452.75 165190, 101453.52000000328 165192.94000000134, 101454.2100000009 165199.55999999866, 101454.94250000268 165202.32930000126, 101455.35000000149 165203.87000000104, 101470.9600000009 165198.0300000012, 101483.88000000268 165193.37999999896, 101501.61999999732 165186.55999999866, 101511.9600000009 165181.5300000012, 101516.75999999791 165179.19000000134, 101516.7899999991 165177.73999999836, 101517.0700000003 165177.55999999866, 101517.317900002 165177.40060000122, 101508.25 165147.25, 101493.89130000025 165102.99130000174, 101487 165081.75, 101486.47349999845 165080.05889999866, 101470.5 165028.75, 101559.00999999791 164975.8599999994))"
54,175000,pasture,Loam,8668202.71997496,"POLYGON ((98761.39999999851 165182.26000000164, 98760.75999999791 165176.8900000006, 98760.61999999732 165175.33999999985, 98759.99000000209 165168.5700000003, 98759.75 165167.1499999985, 98759.38159999996 165164.98470000178, 98751.25 165162.5, 98752.25 165158.5, 98751.25 165153.5, 98746.75 165147.5, 98743.5 165146.75, 98743.67430000007 165143.83029999956, 98743.70000000298 165139.76999999955, 98743.72999999672 165135.87999999896, 98744.14840000123 165135.8898999989, 98744.5 165130, 98732 165129, 98732.06419999897 165125.4701000005, 98732.11509999633 165122.67009999976, 98732.1678000018 165119.77010000125, 98732.23089999706 165116.30000000075, 98732.29020000249 165113.0399999991, 98732.4550999999 165103.9701000005, 98731.71999999881 165103.8999999985, 98731.84000000358 165102.37000000104, 98731.91950000077 165101.33159999922, 98692 165089.75, 98661.5 165082.75, 98606 165081.75, 98595.5 165082.5, 98590.27870000154 165081.7377000004, 98593.18999999762 165088.3999999985, 98593.95000000298 165093.19999999925, 98599 165098.5, 98601.6799999997 165102.48999999836, 98645.81000000238 165133.8200000003, 98642.75 165156.25, 98642.50999999791 165157.12000000104, 98709.90070000291 165198.8200000003, 98711.14239999652 165199.50299999863, 98729.07999999821 165209.37000000104, 98743.09200000018 165219.86149999872, 98763.1099999994 165234.8500000015, 98763.48920000345 165236.01029999927, 98765.99109999835 165229.44040000066, 98766.14999999851 165223.9600000009, 98765.79999999702 165219.4200000018, 98761.39999999851 165182.26000000164))"
55,280018,pasture,Loam,6701012.68298347,"POLYGON ((100651.07999999821 162933.0300000012, 100619.25 162883, 100617 162878.25, 100585.36999999732 162825.58999999985, 100532.17000000179 162872.33999999985, 100532.38480000198 162872.57690000162, 100532.93840000033 162873.18769999966, 100568.34000000358 162911.5399999991, 100568.85069999844 162912.5687999986, 100637.7899999991 162988.44999999925, 100638.36240000278 162989.44860000163, 100638.68999999762 162990.01999999955, 100658.86999999732 162969.83999999985, 100654.36999999732 162965.08999999985, 100665.11999999732 162957.08999999985, 100651.07999999821 162933.0300000012))"
56,329724,pasture,Loam,7273410.36287046,"POLYGON ((96706.56000000238 163735.58999999985, 96710.29999999702 163736.8999999985, 96712.77000000328 163737.76999999955, 96717.88000000268 163738.44999999925, 96725.46999999881 163737.58999999985, 96741.82999999821 163732.87999999896, 96756.59000000358 163727.87999999896, 96761.35000000149 163726.41000000015, 96764.6799999997 163725.1700000018, 96766.72999999672 163724.3999999985, 96771.4299999997 163722.9299999997, 96773.17000000179 163722.3900000006, 96782.18999999762 163718.6000000015, 96787.31000000238 163715.9200000018, 96793.65999999642 163712.16000000015, 96794.32919999957 163711.7591000013, 96803 163704, 96829.76269999892 163682.10330000147, 96834.9600000009 163677.23000000045, 96850.13000000268 163664.9200000018, 96869.1649999991 163651.49500000104, 96879.03100000322 163645.15139999986, 96893.43150000274 163635.19220000133, 96896.2202000022 163633.26359999925, 96897.48210000247 163632.39090000093, 96899.72230000049 163630.61820000038, 96902.25999999791 163628.6099999994, 96904.67930000275 163626.7490000017, 96905.78000000119 163625.8999999985, 96906.53000000119 163623.83999999985, 96907.38000000268 163621.4699999988, 96907.06000000238 163620.87999999896, 96904.74000000209 163616.6400000006, 96903.3900000006 163614.6499999985, 96902.47990000248 163613.32009999827, 96884.33919999748 163593.06069999933, 96880.75 163589.2899999991, 96870.84000000358 163579.6400000006, 96869.31000000238 163578.1400000006, 96860.11999999732 163568.0399999991, 96852.25999999791 163560.0799999982, 96844.35000000149 163552.0700000003, 96838.4394999966 163547.8436000012, 96803.73839999735 163590.9888000004, 96800.1799999997 163596.05999999866, 96799.02000000328 163599.48000000045, 96795.6099999994 163607.4299999997, 96794.15999999642 163611.9200000018, 96793.59260000288 163611.69790000096, 96820.5 163645, 96801.5 163661, 96771 163632, 96744.32999999821 163660.3299999982, 96576.5 163543, 96572.92019999772 163547.3601000011, 96536 163592.3299999982, 96565.5 163594, 96580.5 163600, 96602.28279999644 163616.1314000003, 96616.5 163626.66000000015, 96611 163640.66000000015, 96611 163649.16000000015, 96595.5 163660.66000000015, 96589.5 163660.66000000015, 96585.5 163660.66000000015, 96564.32999999821 163693.3299999982, 96586.5 163697.66000000015, 96629.07999999821 163707.73999999836, 96637.72110000253 163740.38419999927, 96645.34000000358 163732.55999999866, 96648.52000000328 163730, 96654.72999999672 163724.1400000006, 96663.2899999991 163716.7100000009, 96670.93190000206 163717.80260000005, 96672.5 163716.66000000015, 96697.26519999653 163731.38529999927, 96706.56000000238 163735.58999999985))"
57,358227,pasture,Loam,7476977.95142884,"POLYGON ((101512.5 164476.5, 101491.07630000263 164451.63320000097, 101488.05889999866 164448.1308999993, 101487.17040000111 164447.09959999844, 101486.36999999732 164447.3599999994, 101482.95000000298 164447.19999999925, 101482.21999999881 164447.01000000164, 101481.54999999702 164446.83999999985, 101480.7899999991 164446.9200000018, 101479.49000000209 164448.2899999991, 101477.47999999672 164452.5300000012, 101476.03000000119 164454.44999999925, 101474.67499999702 164456.30000000075, 101474.45000000298 164456.83999999985, 101474.59000000358 164457.30999999866, 101474.82999999821 164458.16000000015, 101474.8200000003 164458.8500000015, 101474.8200000003 164459.26999999955, 101474.39999999851 164461.37999999896, 101473.93999999762 164462.48000000045, 101472.81000000238 164465.23000000045, 101470.22999999672 164466.9200000018, 101469.18999999762 164468.26999999955, 101468.78000000119 164468.80999999866, 101467.8900000006 164471.2899999991, 101467.35000000149 164471.9200000018, 101466.89999999851 164472.4299999997, 101465.61999999732 164473.12000000104, 101465.34000000358 164473.26999999955, 101462.96999999881 164473.9299999997, 101460.96999999881 164473.98000000045, 101457.96999999881 164474.05999999866, 101456.64999999851 164473.87999999896, 101455.65999999642 164473.98999999836, 101455.64999999851 164475.44999999925, 101456.25999999791 164476.73999999836, 101456.4299999997 164477.6499999985, 101456.32999999821 164478.08999999985, 101455.64999999851 164480.94999999925, 101456.32999999821 164486.0399999991, 101456 164488.44000000134, 101455.36999999732 164490.12000000104, 101453.4600000009 164495.16000000015, 101453.18999999762 164496.94000000134, 101453.36999999732 164498.5300000012, 101453.40500000119 164499.01999999955, 101453.38000000268 164500.0700000003, 101453.07999999821 164501.01999999955, 101452.71999999881 164502.1700000018, 101451.47999999672 164504.80000000075, 101450.52499999851 164505.80000000075, 101449.6099999994 164506.1700000018, 101446.5 164506.23999999836, 101444.25 164506.0799999982, 101443.75999999791 164507.19999999925, 101443.39999999851 164508.01000000164, 101442.56000000238 164512.25, 101442.3200000003 164512.7800000012, 101440.92000000179 164512.75, 101439.60000000149 164512.73000000045, 101440.79630000144 164515.6801000014, 101442.61500000209 164520.1649999991, 101443.2100000009 164519.8999999985, 101443.52000000328 164520.4699999988, 101444.15999999642 164521.16000000015, 101445 164521.69999999925, 101451.83850000054 164520.24720000103, 101452.3900000006 164520.12999999896, 101453.17000000179 164519.9600000009, 101455.18999999762 164520.05999999866, 101456.3900000006 164520.5300000012, 101457.25 164521.1400000006, 101459.3599999994 164522.6499999985, 101460.06939999759 164523.65139999986, 101463.32999999821 164525, 101479.25 164507.2899999991, 101535.91659999639 164602.9312000014, 101537.24000000209 164605.25, 101546.74000000209 164604.12000000104, 101556.54969999939 164602.73800000176, 101557.29999999702 164602.62999999896, 101568.48480000347 164599.4277999997, 101569.42000000179 164599.16000000015, 101575.0700000003 164597.55000000075, 101578.35000000149 164596.1400000006, 101584.82320000231 164593.3724000007, 101593.74000000209 164589.55999999866, 101609.19619999826 164581.7712999992, 101619.21999999881 164576.7199999988, 101621.09000000358 164576.1099999994, 101625.4076000005 164574.05490000173, 101630.25 164571.75, 101617.56930000335 164546.23039999977, 101589.5 164489.75, 101512.5 164476.5))"
58,218825,pasture,Loam,7853714.81362022,"POLYGON ((100314.48430000246 164958.4571999982, 100323.69839999825 164948.3585000001, 100323.13000000268 164947.7800000012, 100327.79999999702 164943.125, 100328.15929999948 164943.46939999983, 100329.08079999685 164942.4593999982, 100324.86999999732 164938.23999999836, 100322.0700000003 164935.55000000075, 100318.8200000003 164932.16000000015, 100310.7899999991 164924.08999999985, 100310.50980000198 164923.809799999, 100285.75 164955.75, 100258.75 164937, 100270.7079000026 164918.97190000117, 100272.5 164916.26999999955, 100252 164906.5, 100200.25 164976.5, 100199.5 164978, 100208.74920000136 164983.24179999903, 100229.75 164993.25, 100268.75 165019.25, 100359.71920000017 165067.05150000006, 100360.88000000268 165060.26999999955, 100363.1099999994 165041.25, 100364.8599999994 165029.55999999866, 100365.20000000298 165027.91000000015, 100367.15999999642 165018.44999999925, 100367.8200000003 165014.37000000104, 100368.5 165010.1400000006, 100368.69619999826 165009.27169999853, 100369.9600000009 165003.6799999997, 100339.92000000179 164994.3900000006, 100338.47980000079 164993.750500001, 100334.02000000328 164991.76999999955, 100334.1799999997 164991.4200000018, 100333.0850000009 164990.85500000045, 100304.53499999642 164978.48999999836, 100302.7899999991 164976.94999999925, 100300.11999999732 164974.58999999985, 100303.01299999654 164971.02969999984, 100302.5700000003 164970.6400000006, 100307.31000000238 164965.26999999955, 100307.8396999985 164965.73970000073, 100314.48430000246 164958.4571999982), (100315.36999999732 164934.9600000009, 100320.95000000298 164939.9600000009, 100309.03000000119 164955.37999999896, 100308.4496999979 164955.0304000005, 100308.0850000009 164955.48000000045, 100307.05160000175 164954.7712999992, 100299.36999999732 164964.2100000009, 100293.11999999732 164959.7100000009, 100305.45000000298 164943.7899999991, 100307.20000000298 164944.9600000009, 100315.36999999732 164934.9600000009))"
59,183545,pasture,Loam,9256202.40302748,"POLYGON ((101474.61999999732 166215.87000000104, 101478.11999999732 166213.12000000104, 101476.61999999732 166210.37000000104, 101473.0399999991 166207.1799999997, 101472.09969999641 166207.27739999816, 101471.1099999994 166207.37999999896, 101470.5577000007 166206.27109999955, 101470.04410000145 166205.2397999987, 101469.8599999994 166204.87000000104, 101469.77000000328 166203.6400000006, 101470.3200000003 166201.5300000012, 101471.11850000173 166200.3284999989, 101471.80129999667 166199.30090000108, 101472.39999999851 166198.3999999985, 101473.13880000263 166197.7884999998, 101473.66659999639 166197.35159999877, 101473.5 166197, 101474.42000000179 166195.05000000075, 101474.3200000003 166194.5399999991, 101471.45880000293 166191.49769999832, 101471.15999999642 166191.1799999997, 101470.75 166190.3900000006, 101470.67849999666 166189.39429999888, 101470.73520000279 166188.89939999953, 101470.8599999994 166187.80999999866, 101470.72140000015 166186.4899000004, 101470.47999999672 166184.19000000134, 101470.29810000211 166183.87110000104, 101469.82999999821 166183.05000000075, 101469.5700000003 166182.87000000104, 101468.13229999691 166182.5304000005, 101466.8599999994 166182.22989999875, 101465.75999999791 166181.9699999988, 101464.88229999691 166181.65549999848, 101463.8900000006 166181.30000000075, 101463.11320000142 166180.54670000076, 101461.89999999851 166179.37000000104, 101460.15039999783 166176.5496999994, 101458.06000000238 166173.1799999997, 101457.93999999762 166172.12000000104, 101458.1400000006 166170.4600000009, 101458.39150000364 166169.63049999997, 101458.6099999994 166168.91000000015, 101458.4299999997 166166.9200000018, 101458.11420000345 166165.8687000014, 101457.70000000298 166164.48999999836, 101455.27000000328 166161.73999999836, 101454.93999999762 166159.23000000045, 101455.04060000181 166157.6666000001, 101454.13539999723 166153.2921999991, 101452.36299999803 166147.96229999885, 101451.90999999642 166146.6000000015, 101451.54999999702 166143.5799999982, 101451.11980000138 166142.12000000104, 101450.56000000238 166140.2199999988, 101449.2100000009 166137.55999999866, 101447.40389999747 166135.39669999853, 101446.47999999672 166134.2899999991, 101443.92010000348 166130.91010000184, 101432.59849999845 166144.98270000145, 101422.36999999732 166150.75, 101413.86999999732 166163.5, 101394.59000000358 166150.5, 101395.08320000023 166149.78559999913, 101388.86999999732 166145.25, 101385.22879999876 166148.24859999865, 101378.72999999672 166154.8299999982, 101368.88000000268 166163.7899999991, 101368.22999999672 166162.8599999994, 101367.9600000009 166162.4699999988, 101367.61999999732 166162.75, 101430.30259999633 166267.46840000153, 101431.36999999732 166269.25, 101443.3954000026 166253.8423999995, 101447.36999999732 166248.75, 101450.86999999732 166239.25, 101458.61999999732 166230, 101459.61999999732 166219, 101465.69960000366 166217.28409999982, 101474.61999999732 166215.87000000104))"
60,434411,pasture,Loam,7490575.92708777,"POLYGON ((101636.75 164230.05000000075, 101637.29999999702 164229.7100000009, 101637.60000000149 164229.5300000012, 101639.78000000119 164226.7800000012, 101643.3599999994 164221.37999999896, 101648.84000000358 164215.9299999997, 101649.9299999997 164215.1400000006, 101651.18999999762 164214.58999999985, 101653.56000000238 164214.1000000015, 101653.93150000274 164214.10559999943, 101676.01309999824 164188.62269999832, 101670.93999999762 164185.23000000045, 101668.02000000328 164184.80999999866, 101666.46999999881 164184.0700000003, 101662.42000000179 164181.01000000164, 101661.74000000209 164180.66000000015, 101660.57999999821 164180.0700000003, 101657.07999999821 164177.48000000045, 101650.78000000119 164173.5300000012, 101647.31000000238 164171.05999999866, 101643.21999999881 164169.48999999836, 101640.32999999821 164169.01000000164, 101637.9299999997 164168.0300000012, 101636.88000000268 164167.05999999866, 101636.47999999672 164166.48999999836, 101635.25999999791 164164.73999999836, 101634.70000000298 164164.30000000075, 101634.43999999762 164164.1000000015, 101633.4600000009 164163.7800000012, 101632.95000000298 164163.62000000104, 101630.52000000328 164163.23000000045, 101630.14999999851 164163.0700000003, 101629.00999999791 164162.5799999982, 101626.59000000358 164160.69999999925, 101625.50999999791 164160.05000000075, 101625.22999999672 164159.9600000009, 101623.6099999994 164159.4600000009, 101618.3599999994 164155.7199999988, 101617.4600000009 164156.05999999866, 101615.34000000358 164156.87000000104, 101614.1400000006 164156.8500000015, 101613.59000000358 164156.83999999985, 101613.2100000009 164156.7199999988, 101612.10000000149 164156.3900000006, 101611.31000000238 164155.9200000018, 101610.72999999672 164155.0399999991, 101610.38000000268 164154.1000000015, 101609.0700000003 164153.4200000018, 101608.68999999762 164153.2199999988, 101606.8200000003 164151.8200000003, 101608.28000000119 164149.62000000104, 101592.8900000006 164141.08999999985, 101592.5 164140.8299999982, 101590.29500000179 164139.60500000045, 101589.5700000003 164139.44999999925, 101588.4299999997 164139.2100000009, 101586.82999999821 164138.5, 101583.75999999791 164138.3999999985, 101582.59000000358 164137.7800000012, 101580.52000000328 164135.7199999988, 101576.56000000238 164134.23000000045, 101574.3900000006 164133.41000000015, 101573.28000000119 164132.7899999991, 101572.9299999997 164132.4699999988, 101571.88000000268 164131.5, 101570.28000000119 164129.69000000134, 101569.6099999994 164128.94000000134, 101568.5 164135.6700000018, 101565 164139.1700000018, 101561.50119999796 164140.52070000023, 101556.06979999691 164150.5449000001, 101531.38910000026 164196.10190000013, 101543.25 164201.5, 101580.25 164220.25, 101613.5 164235.25, 101622 164238.5, 101631.1400000006 164238.74049999937, 101633.2100000009 164236.91000000015, 101634.05319999903 164235.75310000032, 101634.4600000009 164235.1950000003, 101634.4299999997 164234.5700000003, 101634.36999999732 164233.51999999955, 101633.7899999991 164232.23000000045, 101633.27000000328 164231.08999999985, 101633.32999999821 164230.25, 101634.1799999997 164229.55000000075, 101635.72999999672 164229.6700000018, 101636.75 164230.05000000075))"
61,228790,pasture,Clay,10005378.9000506,"POLYGON ((98328.75 168444.8599999994, 98334.25 168446.3599999994, 98388.34929999709 168431.58830000088, 98390.86999999732 168430.8999999985, 98392.01510000229 168427.65289999917, 98393.67000000179 168422.9600000009, 98395.45000000298 168419, 98397.14999999851 168415.69999999925, 98402.1305000037 168416.7936999984, 98404.2873999998 168414.47819999978, 98404.5 168414.25, 98404.74029999971 168414.06159999967, 98408.35000000149 168410.55000000075, 98439.4600000009 168382.83999999985, 98451.35949999839 168371.47949999943, 98454.75 168367.75, 98453.78850000352 168367.0423000008, 98441.5 168358, 98432.5 168343.75, 98431 168327.3599999994, 98438.5 168276.1099999994, 98442.5 168251, 98431.88000000268 168218.01000000164, 98432.64379999787 168217.8385999985, 98425.48900000006 168197.61039999872, 98425.32310000062 168197.14130000025, 98413.40999999642 168163.4600000009, 98373.8599999994 168161.69000000134, 98366.25 168071, 98516.75 168081.5, 98512.5 167996.25, 98510.75 167943.5, 98486.5 167939, 98380.5 167924.75, 98380.75 167880.5, 98360.25 167880.25, 98342.48849999905 167872, 98340.61999999732 168000, 98339.75 168045.75, 98288.0297999978 168040.48220000044, 98291.13000000268 168156.12999999896, 98294.38000000268 168157.26000000164, 98300.38000000268 168157.12999999896, 98304.13000000268 168158.51000000164, 98310.75999999791 168157.76000000164, 98322.38000000268 168159.87999999896, 98324.88000000268 168166.01000000164, 98325.48870000243 168183.15049999952, 98326.1099999994 168184.8900000006, 98325.82970000058 168184.96880000085, 98326.5 168188.5, 98330.15940000117 168210.70010000095, 98341.75 168233.3599999994, 98341.75 168276.38929999992, 98341.75 168282.6099999994, 98261 168288.6099999994, 98175.53170000017 168297.11210000142, 98175.18999999762 168302.3299999982, 98175 168305.25, 98175 168330.25, 98170 168371.75, 98160.75 168437.5, 98161.25240000337 168437.59950000048, 98203.5 168445.9699999988, 98274.8478000015 168453.41710000113, 98277.75 168453.78290000185, 98277.75 168453.5, 98287.11729999632 168389.02629999816, 98287.25 168388.1099999994, 98300.46809999645 168389.59439999983, 98333.2751000002 168393.27859999985, 98334 168393.3599999994, 98328.75 168444.8599999994))"
62,30162,pasture,Loam,7653452.48169149,"POLYGON ((97481.79999999702 164762.1799999997, 97482.29999999702 164761.7199999988, 97482.59000000358 164761.3599999994, 97485 164758.4200000018, 97485.5399999991 164757.37999999896, 97485.84000000358 164756.7899999991, 97487.78000000119 164751.7199999988, 97488.4299999997 164748.19999999925, 97488.21999999881 164746.58999999985, 97487.9600000009 164744.6799999997, 97488.09000000358 164742.4600000009, 97488.59000000358 164741.12999999896, 97488.86999999732 164740.37000000104, 97491.1099999994 164737.6099999994, 97494.6799999997 164733.8900000006, 97496.09000000358 164732.4200000018, 97497.92000000179 164731.12000000104, 97499.1099999994 164730.01000000164, 97499.7899999991 164729.23000000045, 97502.09000000358 164726.58999999985, 97504.47999999672 164723.37999999896, 97505.13000000268 164721.94000000134, 97506.20000000298 164718.37999999896, 97506.43999999762 164717.6000000015, 97507.31000000238 164716.5, 97508.4600000009 164715.05000000075, 97509.24499999732 164714.5450000018, 97511.6400000006 164713.7100000009, 97514.04020000249 164713.5940000005, 97514.51160000265 164713.57119999826, 97514.93999999762 164713, 97518.10760000348 164715.2034999989, 97518.3900000006 164715.3999999985, 97519.68500000238 164715.7250000015, 97520.22999999672 164715.7100000009, 97521.72999999672 164715.6400000006, 97530.92000000179 164713.2100000009, 97532.85000000149 164713.2800000012, 97536.93999999762 164714.19000000134, 97538.1799999997 164713.94999999925, 97541.75 164711.73000000045, 97542.6799999997 164710.9299999997, 97543.1400000006 164709.6499999985, 97543.28100000322 164708.81019999832, 97543.3599999994 164708.33999999985, 97541.39299999923 164704.4059999995, 97537.88000000268 164705.3900000006, 97535.65999999642 164705.66000000015, 97535.20000000298 164705.7100000009, 97534.50999999791 164705.5399999991, 97533.70000000298 164705.0399999991, 97533.39999999851 164704.55999999866, 97533.35000000149 164703.94999999925, 97532.94039999694 164698.40940000117, 97529.93999999762 164696.5, 97532.95499999821 164691.4149999991, 97533.74970000237 164690.0747999996, 97537.5 164683.75, 97506 164660.5, 97496.75 164676.25, 97474.75 164664, 97473.50330000371 164665.5207999982, 97463.09799999744 164678.21029999852, 97456.5 164684.25, 97457.46760000288 164685.0709999986, 97464.75 164691.25, 97463.63759999722 164692.5647, 97458.11999999732 164699.6099999994, 97457.71920000017 164700.12099999934, 97463.7845999971 164704.91690000147, 97468 164708.25, 97466.7479000017 164709.69110000134, 97441.5 164738.75, 97443.27539999783 164740.08159999922, 97443.68140000105 164740.38610000163, 97455.5 164749.25, 97475.3104000017 164765.3594999984, 97476.47200000286 164766.58289999887, 97476.75 164766.53020000085, 97480.34369999915 164765.8541000001, 97479.4600000009 164764.3299999982, 97481.79999999702 164762.1799999997))"
